vlen,elen,workload_type,dataset_type,distance_type,dimension,num_points,num_queries,top_k,SimSecond,SimTick,SimIns,SimOp,HstInsRate,HstOpRate,CPU_CPI,CPU_IPC,L1i_TotHits,L1i_TotMisses,L1i_TotMissRate,L1i_TotAvgMissLat,L1d_TotHits,L1d_TotMisses,L1d_TotMissRate,L1d_TotAvgMissLat,L1d_ReadReqHits,L1d_ReadReqMisses,L1d_ReadReqMissRate,L1d_ReadReqAvgMissLat,L1d_WriteReqHits,L1d_WriteReqMisses,L1d_WriteReqMissRate,L1d_WriteReqAvgMissLat,L2_TotHits,L2_TotMisses,L2_TotMissRate,L2_TotAvgMissLat
1024,64,rvv,random,euclidean,2048,1000,100,100,0.773234,773234402472,1035234941,1035351074,20160,20162,0.896659,1.115251,97427322,6321,0.000065,50101.635659,305347755,178348353,0.368720,80680.688033,274611771,176117839,0.390739,81179.256774,30668016,2230448,0.067798,41314.775473,60089999,64949587,0.519432,106541.922476
1024,64,rvv,random,euclidean,128,1000,100,5,0.154709,154709420635,295784283,295794510,15380,15380,0.627909,1.592588,81867267,2778,0.000034,55618.792297,104827069,9500989,0.083103,33419.611145,76895826,8634402,0.100951,33534.145125,27927116,866400,0.030090,32275.294348,7570299,40956,0.005381,79275.611559
1024,64,rv,random,euclidean,8,1000,100,10,0.105854,105853988128,218372916,218377529,16962,16963,0.581920,1.718449,70378893,2672,0.000038,56333.495509,75454698,1776948,0.023008,30185.873405,51959101,1257675,0.023633,27155.328419,23495595,519144,0.021618,37526.970301,677970,33829,0.047526,83071.489196
1024,64,rv,random,euclidean,16,1000,100,50,0.114344,114343742534,227613416,227617899,16583,16584,0.603073,1.658175,75275174,2613,0.000035,56001.318025,80118352,2562919,0.030998,29242.057504,55554040,2008616,0.034894,27274.340604,24564266,554156,0.022062,36372.351351,1186298,33775,0.027683,83267.672568
1024,64,rv,random,euclidean,3072,1000,100,10,1.063964,1063964122382,1409116334,1409288519,22381,22384,0.906432,1.103227,104072426,7760,0.000075,47787.256314,362744191,269134803,0.425928,81080.359075,333510303,266511251,0.444169,81452.845061,29131936,2623486,0.082615,43241.929729,89871576,97114039,0.519366,107131.128970
1024,64,rvv,random,euclidean,2048,1000,100,50,0.743970,743970447738,1012712658,1012828791,19832,19834,0.881910,1.133902,94244866,2773,0.000029,60857.063469,297836261,174159977,0.368986,79881.952756,267846416,171961949,0.390993,80374.858079,29921877,2197962,0.068430,41319.964733,59933087,62108872,0.508914,106451.001834
1024,64,rv,random,euclidean,2048,1000,100,10,0.722738,722737979124,1035303624,1035419757,20513,20515,0.838047,1.193251,101419211,7372,0.000073,47584.277537,290596815,168879391,0.367548,78597.766473,261237092,166701064,0.389545,79084.819556,29291755,2178261,0.069217,41325.229113,60590989,58209211,0.489976,106274.178501
1024,64,rvv,random,euclidean,4096,1000,100,100,1.515658,1515657977540,1782358631,1782586772,24247,24250,1.020848,0.979578,105003076,15170,0.000144,43650.627686,467465819,388855093,0.454100,83794.940238,436881852,385606564,0.468829,84129.642605,30448031,3248463,0.096404,44065.383312,119416414,148996433,0.555102,107605.208727
1024,64,rv,random,euclidean,256,1000,100,100,0.174918,174917544151,362833227,362851646,16539,16539,0.578737,1.727900,94740839,2649,0.000028,57214.427331,130098441,19020826,0.127554,38327.056638,100077675,17942315,0.152028,38664.795694,30012325,1078390,0.034685,32708.240224,14903978,57845,0.003866,84370.260921
1024,64,rvv,random,euclidean,16,1000,100,100,0.120795,120795404170,238328435,238332918,16172,16172,0.608457,1.643503,70662207,2681,0.000038,57136.156658,82332209,2552043,0.030065,29280.302612,57168984,1998413,0.033776,27464.317784,25163169,553493,0.021523,35834.389721,1218862,32262,0.025786,82422.494948
1024,64,rv,random,euclidean,4096,1000,100,1,1.411866,1411866210027,1801148939,1801377080,25201,25205,0.941020,1.062677,107816893,10320,0.000096,45449.432461,442575966,369445845,0.454970,82160.657452,413329780,366324678,0.469855,82480.953299,29110250,3121101,0.096834,44568.446997,119627538,135674599,0.531428,107447.446914
1024,64,rvv,random,euclidean,32,1000,100,10,0.124686,124686091439,243105672,243109829,16443,16443,0.615712,1.624135,72259043,2674,0.000037,57615.937173,84945318,3543107,0.040040,29185.752786,59369460,2885244,0.046346,28036.154167,25574864,657728,0.025073,34224.752323,1919083,32019,0.016411,83703.650083
1024,64,rvv,random,euclidean,2048,1000,100,5,0.717840,717839576769,984307271,984423404,19510,19512,0.875491,1.142216,92630384,2802,0.000030,60608.628123,290088548,168347855,0.367222,78813.127350,260713418,166192196,0.389295,79294.981854,29307162,2155593,0.068513,41664.485159,59762001,58181271,0.493299,106458.164898
1024,64,rvv,random,euclidean,2048,1000,100,1,0.717805,717805178034,984231843,984347976,19814,19816,0.875516,1.142183,92608426,2799,0.000030,60543.237585,290068222,168345023,0.367234,78814.235497,260704447,166189612,0.389299,79296.147933,29295807,2155345,0.068530,41657.429677,59760559,58181072,0.493304,106458.300249
1024,64,rv,random,euclidean,16,1000,100,10,0.111786,111785753639,223255986,223260469,16776,16777,0.601088,1.663649,73690375,2609,0.000035,56088.453814,78232502,2510509,0.031093,29278.025327,54177271,1961128,0.034934,27263.450556,24055185,549234,0.022323,36469.407773,1147429,33784,0.028601,83299.242334
1024,64,rvv,random,euclidean,1024,1000,100,100,0.380375,380375217362,652801583,652861672,17804,17806,0.699497,1.429598,92141789,2736,0.000030,60473.181652,222465477,72429125,0.245610,68273.212019,191723284,70902276,0.269975,68913.749815,30708209,1526783,0.047364,38528.855311,32136661,19607519,0.378932,102770.510776
1024,64,rv,random,euclidean,512,1000,100,100,0.215608,215608220534,472458806,472491147,17495,17496,0.547843,1.825339,95647866,2635,0.000028,60049.658065,167663954,35425309,0.174432,41869.952186,137001582,34200590,0.199767,42156.987034,30645379,1224654,0.038427,33854.763403,26414666,230156,0.008638,85879.124950
1024,64,rvv,random,euclidean,64,1000,100,50,0.145198,145197644368,269988600,269994799,15642,15643,0.645608,1.548927,80439450,3231,0.000040,49805.717115,95711171,5662339,0.055856,30247.857906,68318322,4886602,0.066752,29836.121862,27390798,775598,0.027536,32839.801410,5051524,34143,0.006714,81360.556952
1024,64,rvv,random,euclidean,3072,1000,100,1,1.069014,1069013747557,1329245588,1329417773,21315,21317,0.965457,1.035779,96502563,10807,0.000112,45462.206348,363068731,268649967,0.425268,81184.085647,333853105,266026864,0.443467,81557.640505,29113674,2623037,0.082650,43299.615900,89243762,97023733,0.520884,107296.852054
1024,64,rvv,random,euclidean,1024,1000,100,1,0.351216,351215634196,620589048,620649137,18084,18085,0.679399,1.471890,87845205,2677,0.000030,61027.440792,211819718,67216527,0.240888,66185.361135,182468352,65747613,0.264881,66797.962096,29317382,1468848,0.047711,38766.064301,31191530,16696406,0.348656,102617.278816
1024,64,rvv,random,euclidean,32,1000,100,50,0.127624,127624301518,248169634,248173791,16447,16447,0.617362,1.619796,73824464,2666,0.000036,57966.926482,87013497,3657331,0.040336,29170.431042,60885612,2984274,0.046724,28073.521106,26126891,672922,0.025109,34031.167213,2008529,31987,0.015676,83726.660174
1024,64,rvv,random,euclidean,3072,1000,100,50,1.114987,1114986717677,1370312613,1370484798,22009,22012,0.976799,1.023752,99130947,8618,0.000087,46295.294384,374407148,277595398,0.425758,82264.636685,344566522,274918783,0.443786,82646.321063,29738674,2676549,0.082571,43061.591265,89384911,103153247,0.535755,107329.483710
1024,64,rvv,random,euclidean,512,1000,100,100,0.216525,216525166942,465694465,465726806,17392,17393,0.558165,1.791586,88051443,2735,0.000031,61510.121024,167944639,35253539,0.173493,42648.527291,137265966,34045114,0.198733,42965.466993,30661681,1208359,0.037915,33719.450666,25704012,227061,0.008756,85071.912856
1024,64,rv,random,euclidean,128,1000,100,10,0.148560,148559948075,291629842,291640069,15869,15870,0.611540,1.635216,85966812,2605,0.000030,59237.012284,105643313,11196869,0.095831,33800.031273,77734054,10301089,0.117011,33926.233660,27905147,895578,0.031096,32343.640448,9162803,41964,0.004559,79875.746902
1024,64,rv,random,euclidean,16,1000,100,100,0.117489,117488954779,232659925,232664408,16597,16598,0.606220,1.649565,77259706,2618,0.000034,56878.500000,82307612,2638972,0.031066,29180.286581,57155899,2073934,0.035015,27282.182091,25151663,564895,0.021966,36146.649291,1235201,33712,0.026568,83527.905108
1024,64,rv,random,euclidean,32,1000,100,100,0.127503,127503279946,247695972,247700129,15384,15384,0.617956,1.618239,82908568,2621,0.000032,56994.552842,89430662,3956909,0.042371,28982.710042,62657200,3264468,0.049520,27969.001020,26772458,692316,0.025207,33760.837135,2181543,33280,0.015026,82838.265234
1024,64,rv,random,euclidean,256,1000,100,10,0.165872,165871536502,346385811,346404230,16458,16459,0.574866,1.739535,90457023,2627,0.000029,58081.376856,123702066,17663149,0.124947,38145.097927,95019521,16635940,0.148994,38453.666777,28674102,1027090,0.034581,33147.608003,13759906,57642,0.004172,85198.744162
1024,64,rvv,random,euclidean,128,1000,100,10,0.154683,154683069513,295828602,295838829,15129,15130,0.627708,1.593098,81861352,2740,0.000033,56738.244526,104827826,9502057,0.083111,33433.484455,76889952,8634910,0.100964,33532.949240,27933751,866956,0.030102,32437.445778,7570312,40944,0.005379,79759.984735
1024,64,rv,random,euclidean,4096,1000,100,10,1.411735,1411734558542,1801268763,1801496904,24888,24891,0.940870,1.062846,107822363,10225,0.000095,45395.852323,442540627,369435202,0.454983,82166.718243,413279732,366309942,0.469875,82488.003976,29124959,3125194,0.096905,44509.225591,119626900,135675355,0.531430,107453.589801
1024,64,rv,random,euclidean,256,1000,100,1,0.165813,165813084892,346265965,346284384,15571,15572,0.574863,1.739546,90406513,2620,0.000029,57856.301145,123607358,17661931,0.125023,38132.388387,94944923,16633415,0.149074,38442.422496,28653993,1028396,0.034647,33118.377781,13749925,57588,0.004171,84869.483365
1024,64,rvv,random,euclidean,256,1000,100,1,0.174208,174207518275,347144647,347163066,15510,15511,0.602437,1.659925,86158761,3196,0.000037,53190.803191,123845263,16836484,0.119678,39633.215992,95160773,15830127,0.142625,40074.446762,28676046,1006239,0.033900,32692.103484,12698985,57112,0.004477,83780.908916
1024,64,rvv,random,euclidean,32,1000,100,100,0.131291,131291374102,253949189,253953346,15371,15371,0.620647,1.611223,75909418,2720,0.000036,57046.106250,89507873,3766837,0.040384,29146.145938,62726039,3082663,0.046843,28089.209010,26780824,684055,0.024907,33906.983826,2090486,31970,0.015063,83764.329465
1024,64,rvv,random,euclidean,64,1000,100,10,0.141939,141939020839,264273565,264279764,15982,15982,0.644767,1.550947,78783668,3219,0.000041,50073.418142,93367504,5459288,0.055241,30165.708301,66554766,4702872,0.065998,29706.846080,26810687,756277,0.027434,33016.879095,4799518,34140,0.007063,81379.296163
1024,64,rv,random,euclidean,8,1000,100,5,0.105851,105851002656,218328447,218333060,16935,16935,0.582022,1.718147,70373464,2675,0.000038,56306.751776,75438710,1775789,0.022998,30209.517428,51949185,1257650,0.023637,27155.572153,23489523,518010,0.021577,37623.357057,678334,33703,0.047333,83590.857075
