vlen,elen,workload_type,dataset_type,distance_type,dimension,num_points,num_queries,top_k,SimSecond,SimTick,SimIns,SimOp,HstInsRate,HstOpRate,CPU_CPI,CPU_IPC,L1i_TotHits,L1i_TotMisses,L1i_TotMissRate,L1i_TotAvgMissLat,L1d_TotHits,L1d_TotMisses,L1d_TotMissRate,L1d_TotAvgMissLat,L1d_ReadReqHits,L1d_ReadReqMisses,L1d_ReadReqMissRate,L1d_ReadReqAvgMissLat,L1d_WriteReqHits,L1d_WriteReqMisses,L1d_WriteReqMissRate,L1d_WriteReqAvgMissLat,L2_TotHits,L2_TotMisses,L2_TotMissRate,L2_TotAvgMissLat
512,64,rv,random,euclidean,256,1000,100,10,1.064211,1064210767018,2060214992,2060219529,263760,263760,0.620112,1.612612,96654186,4132,0.000043,43802.655857,535160619,12414986,0.022673,25083.004019,506455337,11222224,0.021678,24418.023453,28705282,1192762,0.039894,31339.542096,14037271,53086,0.003768,72878.504559
512,64,rv,random,euclidean,4096,1000,100,10,16.112487,16112486599664,30496021179,30496025438,410718,410718,0.634270,1.576615,122459840,6987,0.000057,55359.985401,7447514828,221412779,0.028871,34902.469458,7418976678,215808198,0.028266,34868.941969,28538150,5604581,0.164152,36193.468214,358783833,16396923,0.043704,83038.162962
512,64,rv,random,euclidean,256,1000,100,1,1.062005,1062005117131,2060083486,2060088023,282835,282835,0.618866,1.615858,96153183,3394,0.000035,49371.325869,534885874,12425305,0.022702,25110.918112,506202318,11235917,0.021715,24445.927992,28683556,1189388,0.039815,31392.950382,14035071,52367,0.003717,73930.033876
512,64,rv,random,euclidean,8,1000,100,5,0.131183,131182937494,253151743,253156586,113018,113020,0.622087,1.607491,79605918,2963,0.000037,52992.350658,83369831,6229103,0.069522,26375.565228,60099804,5408043,0.082556,25490.149987,23270027,821060,0.034081,32207.494315,1399171,29629,0.020737,81255.027237
512,64,rv,random,euclidean,256,1000,100,50,1.099403,1099402857049,2127350670,2127355207,259376,259376,0.620401,1.611860,98486054,4149,0.000042,43752.275970,552646024,12858768,0.022739,25043.015344,523300990,11636437,0.021753,24394.809634,29345034,1222331,0.039988,31213.851977,14721158,53115,0.003595,72935.712115
512,64,rv,random,euclidean,64,1000,100,5,0.325289,325289331367,641314510,641318827,170574,170575,0.608911,1.642276,89981693,3998,0.000044,43732.083292,180133693,10169589,0.053439,25076.592889,153362202,9272203,0.057013,24421.623986,26771491,897386,0.032433,31844.031457,6078383,30956,0.005067,80860.529429
512,64,rv,random,euclidean,64,1000,100,1,0.325256,325255708155,641233918,641238235,168089,168090,0.608924,1.642240,89962767,3995,0.000044,43689.442553,180099762,10166907,0.053435,25075.141111,153343345,9268846,0.057000,24419.887718,26756417,898061,0.032474,31837.981035,6078235,30960,0.005068,80792.800097
512,64,rv,random,euclidean,32,1000,100,10,0.209406,209405889959,416226431,416230706,138219,138221,0.603968,1.655716,85906206,3270,0.000038,48687.958410,119332722,12979569,0.098098,24470.838536,93810792,12170457,0.114836,23967.750602,25521930,809112,0.030728,32038.159336,2568591,28953,0.011146,80795.731081
512,64,rv,random,euclidean,3072,1000,100,100,6.872473,6872472510960,13042857570,13042859296,490944,490944,0.632551,1.580901,70843793,4987,0.000070,52336.352717,3244137333,40855744,0.012437,49175.779656,3224824001,38678660,0.011852,49628.084934,19313332,2177084,0.101305,41140.002412,108666861,6376833,0.055430,82716.076735
512,64,rv,random,euclidean,32,1000,100,5,0.209394,209393706501,416175401,416179676,134461,134463,0.604007,1.655609,85898517,3271,0.000038,48919.077346,119294464,12983090,0.098150,24475.893504,93783230,12173993,0.114895,23966.846942,25511234,809097,0.030740,32135.209105,2566320,29174,0.011240,81077.897820
512,64,rv,random,euclidean,2048,1000,100,50,8.407533,8407533457540,15935780563,15935784814,378911,378911,0.633359,1.578882,111085080,7650,0.000069,52812.744444,3976339744,46824996,0.011639,53534.420318,3945889496,44134937,0.011061,54449.008271,30450248,2690059,0.081172,38529.068504,128293619,8526480,0.062319,82718.509595
512,64,rv,random,euclidean,256,1000,100,5,1.062033,1062032838538,2060164150,2060168687,257126,257127,0.618858,1.615879,96163183,3397,0.000035,49140.869591,534919144,12429461,0.022708,25112.507630,506221332,11239923,0.021721,24447.847500,28697812,1189538,0.039801,31392.869156,14035827,52361,0.003717,73980.918795
512,64,rv,random,euclidean,8,1000,100,100,0.137026,137026368353,263015834,263020677,267706,267711,0.625428,1.598905,82719617,3013,0.000036,51853.904414,87163152,6581384,0.070206,26360.110963,62882758,5740063,0.083647,25527.298114,24280394,841321,0.033490,32042.125581,1474282,29605,0.019686,81857.237190
512,64,rv,random,euclidean,3072,1000,100,1,12.030466,12030465888833,22802770788,22802775091,399912,399912,0.633359,1.578884,113671044,8960,0.000079,52260.616406,5667590735,72955885,0.012709,51913.516240,5637706570,69669348,0.012207,52494.808926,29884165,3286537,0.099080,39591.037457,187998479,12465383,0.062183,83102.196221
512,64,rv,random,euclidean,16,1000,100,1,0.154424,154423699136,300526582,300531295,116136,116138,0.616859,1.621115,81775328,3039,0.000037,51104.920039,93253872,9358870,0.091206,25601.137449,69371771,8570999,0.109965,25000.311280,23882101,787871,0.031936,32137.334994,1805035,29191,0.015915,80689.298311
256,64,rv,random,euclidean,4096,1000,100,100,17.019036,17019036090595,32192559751,32192564252,404326,404326,0.634650,1.575671,128689227,8765,0.000068,53323.974672,7857040532,239749518,0.029610,35087.440553,7827305906,233822187,0.029006,35065.798081,29734626,5927331,0.166209,35941.195824,377333161,18011626,0.045559,83237.542935
256,64,rv,random,euclidean,32,1000,100,1,0.209368,209368092584,416094983,416099500,124517,124519,0.604050,1.655492,85880688,3271,0.000038,49288.337511,119263769,12980796,0.098158,24476.219199,93768448,12170044,0.114878,23967.124120,25495321,810752,0.030820,32118.148560,2567150,29147,0.011226,80900.359145
256,64,rv,random,euclidean,4096,1000,100,50,16.644355,16644354679799,31495341368,31495345869,390515,390515,0.634418,1.576247,124835143,6732,0.000054,55345.500000,7691325787,229142841,0.028930,35186.176873,7662240790,223387828,0.028328,35163.943648,29084997,5755013,0.165184,36049.186539,370014769,17334096,0.044751,83134.276737
256,64,rv,random,euclidean,4096,1000,100,5,16.112471,16112471226649,30495970326,30495974827,393308,393308,0.634271,1.576614,122436280,6719,0.000055,54493.374758,7447401887,221492158,0.028882,34894.190657,7418871450,215890435,0.028277,34858.934110,28530437,5601723,0.164119,36252.978170,358768372,16397565,0.043707,83039.547026
256,64,rv,random,euclidean,128,1000,100,1,0.566973,566972776804,1109087910,1109092497,159438,159438,0.613693,1.629479,93378904,3271,0.000035,48791.746255,297160847,10955546,0.035557,25073.300712,269257789,9941756,0.035608,24453.486237,27903058,1013790,0.035059,31151.526262,8838296,37847,0.004264,76961.397601
256,64,rv,random,euclidean,2048,1000,100,1,8.143502,8143502461367,15440696036,15440700529,356319,356319,0.633139,1.579431,108972223,7680,0.000070,53276.966276,3852951631,45074397,0.011563,52690.276186,3823154186,42438255,0.010978,53563.797184,29797445,2636142,0.081278,38627.791356,124655540,8003255,0.060330,82594.707257
256,64,rv,random,euclidean,128,1000,100,5,0.567008,567008229284,1109168509,1109173096,194778,194779,0.613687,1.629496,93399305,3281,0.000035,48812.124352,297192648,10958725,0.035563,25074.465763,269274729,9945396,0.035618,24454.894485,27917919,1013329,0.035025,31155.296085,8838739,37852,0.004264,76974.184402
256,64,rv,random,euclidean,3072,1000,100,50,12.436144,12436144257551,23564942027,23564946572,382950,382950,0.633540,1.578431,115884684,8985,0.000078,52936.246077,5856783849,75746857,0.012768,52625.448246,5826249505,72393642,0.012273,53238.874322,30534344,3353215,0.098951,39381.994484,193593057,13230197,0.063969,83211.696579
256,64,rv,random,euclidean,2048,1000,100,100,8.595177,8595177005086,16285144744,16285149237,357558,357558,0.633604,1.578272,114059831,12676,0.000111,48580.407542,4063803552,48250040,0.011734,54112.336862,4032594614,45500540,0.011157,55052.519277,31208938,2749500,0.080967,38553.577958,130857891,8909696,0.063747,82796.399686
256,64,rv,random,euclidean,16,1000,100,5,0.154454,154453613832,300607400,300612581,110361,110363,0.616813,1.621237,81790463,3047,0.000037,52538.324253,93290850,9358512,0.091170,25611.328633,69392909,8571818,0.109945,25001.807919,23897941,786694,0.031870,32252.666476,1804802,29495,0.016080,81492.318190
256,64,rv,random,euclidean,64,1000,100,100,0.345043,345042845966,678134065,678138624,133174,133175,0.610819,1.637146,93948846,4037,0.000043,43155.260094,190839693,10885309,0.053961,24995.976994,162733986,9936496,0.057546,24391.694418,28105707,948813,0.032656,31324.359306,6573148,31759,0.004808,81759.963853
256,64,rv,random,euclidean,1024,1000,100,100,4.307372,4307371770170,8185335435,8185339884,471728,471728,0.631729,1.582957,108739573,7415,0.000068,44595.326231,2055320067,29349155,0.014079,40396.677100,2024436525,27389785,0.013349,40713.751470,30883542,1959370,0.059659,35964.334644,62661449,3274046,0.049655,81172.930027
256,64,rv,random,euclidean,64,1000,100,10,0.325300,325300130379,641365527,641370086,146378,146379,0.608883,1.642352,89984403,4022,0.000045,43076.579811,180153441,10173424,0.053452,25048.598077,153371253,9275900,0.057031,24422.318659,26782188,897524,0.032425,31521.188506,6080753,29608,0.004846,80876.593421
256,64,rv,random,euclidean,128,1000,100,100,0.600964,600964095669,1172959031,1172963618,171467,171468,0.615065,1.625846,97542361,3326,0.000034,48573.467228,314665677,11738622,0.035963,25010.568997,285371914,10666766,0.036032,24426.077163,29293763,1071856,0.035298,30827.243640,9567753,37717,0.003927,76771.252645
256,64,rv,random,euclidean,8,1000,100,50,0.133865,133865374090,257823306,257828615,105356,105358,0.623306,1.604349,80995298,2983,0.000037,54011.518941,85176246,6387460,0.069760,26383.900126,61440154,5552562,0.082883,25500.831902,23736092,834898,0.033979,32256.822403,1431949,29862,0.020428,81662.918224
256,64,rv,random,euclidean,2048,1000,100,5,8.143547,8143546670343,15440776700,15440781193,344913,344913,0.633140,1.579431,108993608,7683,0.000070,53445.791748,3852987735,45078156,0.011564,52686.236037,3823175726,42442172,0.010979,53558.908564,29812009,2635984,0.081237,38635.271577,124656157,8003407,0.060330,82589.270115
256,64,rv,random,euclidean,3072,1000,100,5,12.030605,12030605393009,22802851500,22802856045,377960,377960,0.633364,1.578871,113692737,8966,0.000079,51948.132054,5667620132,72966351,0.012711,51934.614799,5637720494,69680752,0.012209,52511.791334,29899638,3285599,0.099008,39693.895531,188001158,12462665,0.062169,83145.881890
256,64,rv,random,euclidean,32,1000,100,50,0.215561,215561365950,427929431,427933948,124959,124961,0.604719,1.653660,87519715,3308,0.000038,48734.025393,122570756,13577356,0.099725,24443.078882,96477257,12740550,0.116653,23953.094522,26093499,836806,0.031073,31903.195367,2668482,30205,0.011192,80597.048866
256,64,rv,random,euclidean,64,1000,100,50,0.335703,335702573570,661317534,661322093,137727,137728,0.609396,1.640969,91676795,4051,0.000044,43273.229326,185799133,10518644,0.053580,25006.344819,158412308,9594380,0.057107,24394.594158,27386825,924264,0.032647,31356.660642,6356309,29617,0.004638,80943.172198
256,64,rv,random,euclidean,128,1000,100,50,0.585796,585795854560,1145031571,1145036158,183375,183376,0.614163,1.628232,95176587,3301,0.000035,49317.334747,306844415,11352061,0.035676,25032.098705,278290539,10309024,0.035721,24430.719333,28553876,1043037,0.035241,30975.928485,9256342,37706,0.004057,76581.764918
256,64,rv,random,euclidean,8,1000,100,1,0.131152,131152220619,253071432,253076741,107133,107135,0.622139,1.607357,79586182,2957,0.000037,53346.931349,83337105,6227816,0.069534,26375.209572,60080508,5407457,0.082572,25488.353472,23256597,820359,0.034072,32220.987124,1399538,29494,0.020639,81967.776327
256,64,rv,random,euclidean,8,1000,100,10,0.131199,131198604558,253202874,253208183,104510,104512,0.622036,1.607624,79616602,2967,0.000037,54041.962926,83396642,6230217,0.069513,26396.416684,60116856,5407953,0.082533,25489.556660,23279786,822264,0.034116,32360.749784,1398951,29854,0.020894,81662.340490
256,64,rv,random,euclidean,16,1000,100,50,0.158379,158379153821,307835473,307840654,110432,110434,0.617638,1.619070,83300314,3067,0.000037,51684.567330,95666143,9722556,0.092254,25572.067484,71231282,8916156,0.111247,24979.912524,24434861,806400,0.031948,32119.371549,1867710,29439,0.015517,81139.004756
256,64,rv,random,euclidean,3072,1000,100,10,12.030544,12030543786828,22802902407,22802906952,380535,380535,0.633359,1.578883,113682712,8954,0.000079,52723.020438,5667636605,72966174,0.012711,51915.256453,5637728940,69677902,0.012208,52499.737865,29907665,3288272,0.099056,39530.198708,188002798,12462742,0.062169,83134.287111
256,64,rv,random,euclidean,2048,1000,100,10,8.143375,8143374565879,15440827549,15440832042,356002,356002,0.633124,1.579469,108995827,7697,0.000071,53243.277771,3853004277,45085662,0.011566,52632.986689,3823182353,42448898,0.010981,53511.725971,29821924,2636764,0.081234,38486.284837,124657866,8003345,0.060329,82537.411015
256,64,rv,random,euclidean,256,1000,100,100,1.126088,1126087972898,2177165571,2177170350,230220,230221,0.620920,1.610513,100951913,4201,0.000042,42760.203999,565967697,13284592,0.022934,25037.001514,535858336,12034525,0.021965,24399.233986,30109361,1250067,0.039863,31176.855826,15218923,53635,0.003512,73295.665778
256,64,rv,random,euclidean,4096,1000,100,1,16.112424,16112423590711,30495889725,30495894226,399238,399238,0.634271,1.576614,122420643,6717,0.000055,54796.940003,7447376523,221489278,0.028882,34893.106368,7418863362,215884679,0.028277,34857.932460,28513161,5604599,0.164272,36247.977235,358768652,16397554,0.043707,83036.559725
256,64,rv,random,euclidean,16,1000,100,10,0.154468,154468227151,300658306,300663487,110735,110737,0.616767,1.621358,81800790,3058,0.000037,51650.903205,93316302,9359031,0.091152,25613.127057,69407921,8572077,0.109927,25002.242133,23908381,786954,0.031867,32267.331247,1804803,29442,0.016051,81175.637660
256,64,rv,random,euclidean,512,1000,100,100,2.206039,2206039275349,4231989216,4231993917,444213,444214,0.625783,1.597998,106182359,5566,0.000052,39866.068990,1076904951,17704865,0.016175,24814.545007,1046138180,16219043,0.015267,24149.105550,30766771,1485822,0.046068,32078.397046,29254630,140630,0.004784,69880.723722
256,64,rv,random,euclidean,128,1000,100,10,0.567028,567028233779,1109219476,1109224063,173492,173493,0.613680,1.629513,93406729,3298,0.000035,49192.463918,297212243,10964129,0.035577,25072.975288,269284823,9949606,0.035632,24456.675035,27927420,1014523,0.035054,31117.140566,8839558,37716,0.004249,76554.304168
256,64,rv,random,euclidean,16,1000,100,100,0.162631,162630590066,315131637,315136818,103397,103399,0.619534,1.614116,85229785,3099,0.000036,50683.708938,98188790,10066152,0.092986,25547.526603,73129655,9245898,0.112241,24981.892981,25059135,820254,0.031695,31923.345277,1926419,29341,0.015002,80627.631233
256,64,rv,random,euclidean,32,1000,100,100,0.221667,221667324256,438729815,438734332,125387,125388,0.606540,1.648696,89654048,3326,0.000037,48275.430547,125900687,14063765,0.100481,24423.402753,99119147,13209891,0.117600,23948.954232,26781540,853874,0.030898,31763.377093,2753548,30227,0.010858,80721.178946
256,64,rv,random,euclidean,256,1000,100,10,1.062029,1062029319113,2060215128,2060219907,214990,214990,0.618841,1.615925,96153932,3380,0.000035,49740.697337,534942942,12434043,0.022716,25103.830186,506234007,11244796,0.021730,24440.532268,28708935,1189247,0.039777,31375.571693,14035597,53051,0.003766,72441.192475
256,64,rv,random,euclidean,4096,1000,100,10,16.112424,16112424148821,30496021268,30496025769,387530,387530,0.634268,1.576621,122443946,6673,0.000054,55367.598831,7447407616,221524613,0.028886,34890.752889,7418871204,215918162,0.028281,34854.963181,28536412,5606451,0.164206,36269.102212,358773962,16395979,0.043703,83034.931358
256,64,rv,random,euclidean,256,1000,100,1,1.062009,1062009059720,2060083662,2060088441,241885,241885,0.618868,1.615852,96154236,3401,0.000035,49880.069391,534886232,12427314,0.022706,25110.924920,506204013,11236448,0.021715,24448.585377,28682219,1190866,0.039864,31360.447402,14035396,52424,0.003721,73967.790153
256,64,rv,random,euclidean,8,1000,100,5,0.131182,131181865423,253152032,253157341,105407,105409,0.622082,1.607506,79606565,2961,0.000037,53508.082742,83370615,6228050,0.069511,26375.276966,60099615,5407694,0.082551,25488.476121,23271000,820356,0.034052,32220.967874,1399590,29502,0.020644,81979.262287
256,64,rv,random,euclidean,256,1000,100,50,1.097220,1097220068847,2127350876,2127355655,231748,231749,0.619170,1.615066,97980608,3381,0.000035,49869.376812,552421018,12877871,0.022781,25062.515580,523072654,11658725,0.021803,24415.838975,29348364,1219146,0.039884,31246.700824,14719465,53052,0.003591,72410.716655
256,64,rv,random,euclidean,64,1000,100,5,0.325284,325284243403,641314621,641319180,139453,139454,0.608901,1.642302,89982142,3996,0.000044,43196.970220,180134381,10169307,0.053437,25059.852666,153361237,9273439,0.057020,24423.039772,26773144,895868,0.032378,31651.722820,6079310,30115,0.004929,80897.294538
256,64,rv,random,euclidean,64,1000,100,1,0.325250,325250422770,641234029,641238588,146089,146090,0.608914,1.642267,89963237,3992,0.000044,43339.370741,180100638,10166435,0.053432,25058.542492,153342564,9269896,0.057006,24421.455216,26758074,896539,0.032419,31645.799471,6079033,30108,0.004928,80899.225887
256,64,rv,random,euclidean,32,1000,100,10,0.209435,209435397318,416226531,416231048,124947,124948,0.604053,1.655483,85908798,3282,0.000038,48949.029250,119324429,12983572,0.098131,24505.237169,93803502,12173323,0.114868,23999.464877,25520927,810249,0.030771,32104.048734,2565495,30227,0.011645,80594.661131
256,64,rv,random,euclidean,3072,1000,100,100,12.718217,12718217153243,24091535838,24091540383,379954,379955,0.633748,1.577914,119031565,7600,0.000064,54040.326974,5988297107,77572100,0.012788,53265.375663,5957018382,74147192,0.012294,53901.180418,31278725,3424908,0.098690,39500.586279,197359398,13766904,0.065207,83321.418349
256,64,rv,random,euclidean,32,1000,100,5,0.209396,209395727359,416175576,416180093,123098,123100,0.604013,1.655594,85899688,3281,0.000038,49211.994819,119296134,12981922,0.098141,24476.389721,93786297,12171287,0.114869,23967.355880,25509837,810635,0.030799,32119.283216,2567335,29147,0.011226,80871.494631
256,64,rv,random,euclidean,2048,1000,100,50,8.407393,8407392887957,15935780817,15935785310,355841,355841,0.633349,1.578909,111080617,7728,0.000070,53154.734601,3976337452,46825749,0.011639,53486.081940,3945886671,44136075,0.011062,54408.159495,30450781,2689674,0.081160,38355.295036,128294089,8526633,0.062320,82648.756365
256,64,rv,random,euclidean,256,1000,100,5,1.062050,1062049965851,2060164365,2060169144,229514,229515,0.618868,1.615853,96173853,3407,0.000035,49902.983563,534921240,12431294,0.022712,25111.379989,506224771,11240269,0.021722,24449.253279,28696469,1191025,0.039850,31360.184451,14036115,52426,0.003721,73926.898104
256,64,rv,random,euclidean,8,1000,100,100,0.137025,137024644876,263016003,263021312,103751,103753,0.625420,1.598926,82722396,3025,0.000037,52435.766612,87166382,6579701,0.070186,26352.136143,62884202,5739908,0.083643,25528.192657,24282180,839793,0.033429,31983.714171,1474640,29198,0.019416,81241.492499
256,64,rv,random,euclidean,3072,1000,100,1,12.030565,12030565426502,22802770900,22802775445,376505,376505,0.633364,1.578871,113665802,8967,0.000079,51953.300546,5667592718,72963186,0.012710,51935.498540,5637708035,69677032,0.012208,52512.699286,29884683,3286154,0.099068,39696.986634,188000246,12462876,0.062170,83149.664454
256,64,rv,random,euclidean,16,1000,100,1,0.154426,154425904920,300526800,300531981,109575,109577,0.616868,1.621093,81773943,3042,0.000037,52471.606509,93254701,9358097,0.091198,25611.094131,69371268,8571295,0.109969,25001.482001,23883433,786802,0.031893,32252.111055,1804730,29489,0.016077,81461.781715
1024,64,rv,random,euclidean,4096,1000,100,100,17.018586,17018585575040,32192559520,32192563661,483699,483699,0.634633,1.575713,128687668,8211,0.000064,53742.550725,7856876497,239812519,0.029619,35077.011788,7827140885,233886382,0.029014,35055.364993,29735612,5926071,0.166175,35931.399235,377321828,18010405,0.045558,83202.692480
1024,64,rv,random,euclidean,32,1000,100,1,0.209370,209369729429,416094816,416098973,133346,133347,0.604055,1.655478,85880050,3278,0.000038,49606.191885,119263212,12982805,0.098172,24473.398583,93768612,12171534,0.114891,23966.127906,25494599,811205,0.030837,32081.861654,2566499,29193,0.011247,80792.803035
1024,64,rv,random,euclidean,4096,1000,100,50,16.644449,16644449259452,31495341201,31495345342,409077,409077,0.634422,1.576238,124842179,7025,0.000056,55013.098648,7691332255,229117878,0.028927,35194.580245,7662245236,223365089,0.028326,35172.607820,29087019,5752723,0.165120,36047.793656,370015842,17333801,0.044750,83159.083349
1024,64,rv,random,euclidean,4096,1000,100,5,16.112428,16112427565787,30495970194,30495974335,412739,412739,0.634269,1.576618,122458148,6705,0.000055,55243.615809,7447445691,221447195,0.028876,34894.410672,7418915291,215845634,0.028271,34858.619621,28530400,5601495,0.164113,36273.640676,358773167,16398245,0.043709,83025.236082
1024,64,rv,random,euclidean,128,1000,100,1,0.566981,566981483320,1109087847,1109092074,202924,202925,0.613703,1.629454,93381202,3306,0.000035,49576.350272,297156383,10957283,0.035562,25078.351809,269254537,9942485,0.035611,24453.109766,27901845,1014733,0.035092,31204.018845,8837196,38551,0.004343,76649.740033
1024,64,rv,random,euclidean,2048,1000,100,1,8.143475,8143474514217,15440695869,15440700002,378124,378124,0.633137,1.579436,108953523,7642,0.000070,53463.186993,3852944263,45078876,0.011565,52687.329547,3823145128,42444626,0.010980,53565.316109,29799135,2634184,0.081218,38540.926367,124655504,8003415,0.060331,82622.228129
1024,64,rv,random,euclidean,128,1000,100,5,0.567016,567016346036,1109168446,1109172673,216801,216802,0.613696,1.629472,93401199,3318,0.000036,49601.911392,297188593,10960579,0.035569,25079.571863,269271885,9946243,0.035622,24454.596175,27916707,1014271,0.035058,31207.733846,8837673,38556,0.004344,76669.290902
1024,64,rv,random,euclidean,3072,1000,100,50,12.436187,12436186713895,23564941950,23564946135,389463,389463,0.633543,1.578426,115758229,10179,0.000088,51648.045879,5856813110,75837819,0.012783,52602.732581,5826276454,72487109,0.012289,53215.532340,30536656,3350644,0.098876,39346.025461,193610062,13234236,0.063982,83235.897030
1024,64,rv,random,euclidean,2048,1000,100,100,8.595110,8595109552078,16285144679,16285148812,487063,487063,0.633599,1.578284,114070432,12696,0.000111,48479.405876,4063806310,48252397,0.011734,54085.787187,4032598374,45502088,0.011158,55025.882725,31207936,2750243,0.080989,38532.694165,130855676,8910121,0.063750,82743.273634
1024,64,rv,random,euclidean,16,1000,100,5,0.154448,154448265139,300606961,300611444,116588,116590,0.616792,1.621291,81790955,3052,0.000037,52232.811927,93294074,9353583,0.091123,25611.678655,69391816,8571610,0.109944,25000.332313,23902255,781845,0.031674,32310.580829,1805051,29065,0.015847,81466.561638
1024,64,rv,random,euclidean,64,1000,100,100,0.345049,345048645312,678133897,678138096,346773,346775,0.610829,1.637119,93948438,4040,0.000043,43077.646535,190844493,10880796,0.053939,25012.855051,162739858,9931113,0.057515,24392.048687,28104635,949617,0.032684,31504.908179,6574773,30935,0.004683,81127.228317
1024,64,rv,random,euclidean,1024,1000,100,100,4.307435,4307435182295,8185335205,8185339294,461020,461020,0.631738,1.582934,108724535,7399,0.000068,45107.417219,2055315647,29349633,0.014079,40436.692595,2024431456,27391120,0.013350,40762.693419,30884191,1958447,0.059631,35877.516967,62660796,3274330,0.049660,81251.577025
1024,64,rv,random,euclidean,64,1000,100,10,0.325301,325300755129,641365296,641369495,170245,170247,0.608884,1.642349,89985943,4014,0.000045,43797.039860,180154558,10173553,0.053453,25049.992048,153373632,9274975,0.057025,24421.793407,26780925,898513,0.032461,31534.184042,6080289,29725,0.004865,80914.929655
1024,64,rv,random,euclidean,128,1000,100,100,0.600969,600968574710,1172958858,1172963085,403031,403032,0.615069,1.625833,97541033,3311,0.000034,48251.858351,314661388,11741355,0.035972,25013.017007,285370693,10666633,0.036031,24424.878339,29290694,1074657,0.035391,30850.405265,9567984,37690,0.003924,77110.208729
1024,64,rv,random,euclidean,8,1000,100,50,0.133862,133861729715,257823041,257827654,111534,111536,0.623289,1.604391,80995184,2982,0.000037,51573.929577,85179226,6383979,0.069722,26348.042349,61439139,5553463,0.082897,25497.758694,23740084,830388,0.033796,32032.820667,1432933,29257,0.020009,81341.665584
1024,64,rv,random,euclidean,2048,1000,100,5,8.143515,8143515362038,15440776469,15440780602,378654,378654,0.633137,1.579437,108975578,7652,0.000070,53397.890878,3852980155,45083001,0.011565,52683.348290,3823166482,42448889,0.010981,53560.616465,29813673,2634046,0.081178,38546.360042,124656306,8003413,0.060330,82617.343343
1024,64,rv,random,euclidean,3072,1000,100,5,12.030443,12030442987997,22802851229,22802855414,408771,408771,0.633355,1.578892,113557374,10254,0.000090,51353.060854,5667585913,73059592,0.012727,51913.842758,5637689211,69771268,0.012225,52498.694463,29896702,3288258,0.099089,39504.745382,188020158,12463251,0.062166,83181.025238
1024,64,rv,random,euclidean,32,1000,100,50,0.215550,215549844727,427929199,427933356,137541,137543,0.604687,1.653748,87506940,3298,0.000038,48809.304124,122570898,13578332,0.099731,24444.317842,96476330,12742803,0.116672,23956.873673,26094567,835463,0.031023,31876.321529,2667359,30217,0.011202,80603.032697
1024,64,rv,random,euclidean,64,1000,100,50,0.335709,335708748599,661317255,661321454,160791,160792,0.609408,1.640938,91678592,4044,0.000044,43605.201780,185803246,10518840,0.053580,25007.840267,158417656,9593553,0.057101,24394.270362,27385589,925222,0.032681,31369.466741,6355822,29731,0.004656,80935.639972
1024,64,rv,random,euclidean,128,1000,100,50,0.585796,585795629650,1145031403,1145035630,226798,226799,0.614163,1.628232,95175086,3288,0.000035,50188.756691,306842715,11352269,0.035677,25032.487776,278290397,10307876,0.035717,24430.423822,28552317,1044328,0.035285,30974.542811,9255831,37927,0.004081,76719.814275
1024,64,rv,random,euclidean,8,1000,100,1,0.131152,131151586706,253071095,253075708,112794,112796,0.622137,1.607363,79588595,2951,0.000037,53256.955947,83338928,6226119,0.069515,26360.860299,60080495,5407990,0.082579,25486.853996,23258430,818001,0.033975,32137.342888,1399498,29439,0.020602,80634.004178
1024,64,rv,random,euclidean,8,1000,100,10,0.131196,131195553279,253202601,253207214,112871,112873,0.622022,1.607659,79616613,2967,0.000037,51744.264240,83399508,6226685,0.069474,26359.243250,60115660,5408871,0.082547,25485.943745,23283845,817686,0.033927,32134.221278,1399950,29245,0.020463,81324.911814
1024,64,rv,random,euclidean,16,1000,100,50,0.158385,158385029803,307835074,307839557,117469,117471,0.617662,1.619008,83304186,3078,0.000037,51306.900260,95669127,9722617,0.092252,25561.205945,71234636,8916247,0.111243,24978.923911,24434488,806242,0.031942,31997.294283,1868232,28828,0.015196,81205.824892
1024,64,rv,random,euclidean,3072,1000,100,10,12.030610,12030609672130,22802902165,22802906350,359727,359727,0.633363,1.578874,113559714,10158,0.000089,51548.906871,5667663345,73061057,0.012727,51894.820099,5637753294,69775379,0.012225,52478.543682,29910051,3285612,0.098977,39498.954678,188020462,12466584,0.062181,83166.694000
1024,64,rv,random,euclidean,2048,1000,100,10,8.143519,8143519481223,15440827271,15440831404,378353,378353,0.633135,1.579441,108998430,7653,0.000070,53195.208023,3853003771,45085695,0.011566,52668.686572,3823183667,42447323,0.010981,53546.374827,29820104,2638306,0.081283,38548.286693,124657065,8003578,0.060331,82579.255275
1024,64,rv,random,euclidean,256,1000,100,100,1.126097,1126097071757,2177165404,2177169823,437360,437361,0.620925,1.610500,100960348,4187,0.000041,42727.508479,565965850,13286333,0.022937,25027.117339,535856934,12036023,0.021968,24392.726230,30108915,1250245,0.039869,31134.134542,15219049,53004,0.003471,73364.355162
1024,64,rv,random,euclidean,4096,1000,100,1,16.112387,16112386706304,30495889594,30495893735,405532,405532,0.634269,1.576618,122433064,6701,0.000055,55079.436800,7447410549,221448242,0.028876,34894.940817,7418897443,215843787,0.028271,34859.275082,28513106,5604389,0.164267,36268.620504,358773277,16398235,0.043709,83028.974590
