vlen,elen,workload_type,dataset_type,distance_type,dimension,num_points,num_queries,top_k,SimSecond,SimTick,SimIns,SimOp,HstInsRate,HstOpRate,CPU_CPI,CPU_IPC,L1i_TotHits,L1i_TotMisses,L1i_TotMissRate,L1i_TotAvgMissLat,L1d_TotHits,L1d_TotMisses,L1d_TotMissRate,L1d_TotAvgMissLat,L1d_ReadReqHits,L1d_ReadReqMisses,L1d_ReadReqMissRate,L1d_ReadReqAvgMissLat,L1d_WriteReqHits,L1d_WriteReqMisses,L1d_WriteReqMissRate,L1d_WriteReqAvgMissLat,L2_TotHits,L2_TotMisses,L2_TotMissRate,L2_TotAvgMissLat
512,64,rv,random,euclidean,8,1000,100,100,0.111428,111428323335,226388676,226393519,85628,85630,0.590875,1.692404,74609731,2608,0.000035,55619.997699,78102554,3467602,0.042511,16840.715630,53900658,2706659,0.047815,14866.527865,24201896,760816,0.030478,23862.643258,1491666,33167,0.021751,81162.582085
256,64,rv,random,euclidean,4096,1000,100,100,1.917519,1917519350334,6758757663,6759658166,251049,251082,0.340587,2.936109,109351122,10641,0.000097,44396.919462,949007226,617147860,0.394053,24268.359489,921049843,610911584,0.398777,24245.432017,27957383,6236276,0.182381,26514.356663,243382769,148030309,0.378195,52809.776283
256,64,rvv,random,euclidean,3072,1000,100,100,1.328793,1328793152547,4749036461,4749713008,234775,234808,0.335898,2.977098,93052795,2795,0.000030,59112.600716,832840304,361907068,0.302915,29854.274233,802710545,358473297,0.308714,29838.885423,30129759,3433771,0.102307,31460.810533,104224573,107336436,0.507355,56558.218487
256,64,rv,random,euclidean,2048,1000,100,100,1.008714,1008714357798,3526946284,3527398779,221302,221331,0.343340,2.912565,99414893,6153,0.000062,46570.968146,631202788,205011790,0.245166,29390.378799,601011935,202056297,0.251605,29392.681880,30190853,2955493,0.089165,29232.925518,76457414,64649078,0.458158,55096.033603
256,64,rv,random,euclidean,64,1000,100,100,0.147652,147651672364,335723986,335742547,88590,88595,0.527972,1.894039,83902543,2627,0.000031,56247.001142,99416865,11215807,0.101379,15639.120728,71448511,10306421,0.126065,15094.711939,27968354,909386,0.031491,21809.114742,7193269,33866,0.004686,79801.988041
256,64,rv,random,euclidean,1024,1000,100,100,0.537533,537533072398,1879809354,1880037805,179869,179890,0.343278,2.913088,94972097,3772,0.000040,53140.850742,386747031,78337599,0.168437,26958.136528,356440665,76285243,0.176290,26982.192632,30306366,2052356,0.063425,26063.980861,47690243,19426927,0.289448,56326.829217
256,64,rv,random,euclidean,128,1000,100,100,0.170986,170986203150,444150674,444183263,111454,111462,0.462153,2.163786,86417738,2604,0.000030,56364.733871,120792209,15353055,0.112770,14363.969556,91619096,14357735,0.135480,13853.466887,29173113,995320,0.032992,21728.095702,10221557,41569,0.004050,78593.539849
256,64,rvv,random,euclidean,2048,1000,100,100,0.924985,924984794692,3285647853,3286100348,193634,193661,0.337963,2.958908,89127750,3277,0.000037,54055.777235,603473208,232065083,0.277743,29377.757073,573103940,229287637,0.285755,29366.829662,30369268,2777446,0.083792,30279.852161,75541252,64803089,0.461744,57475.016291
256,64,rvv,random,euclidean,4096,1000,100,100,1.808429,1808429233842,6268464104,6269364607,244473,244508,0.346334,2.887385,99866596,3944,0.000039,53832.625000,838678416,727840395,0.464623,24337.439350,810354519,721971838,0.471161,24312.765145,28323897,5868557,0.171633,27372.952370,239661252,148912256,0.383228,55107.088571
256,64,rv,random,euclidean,256,1000,100,100,0.209786,209785605512,653742877,653803658,129018,129030,0.385233,2.595830,89746288,2597,0.000029,57764.075472,163632429,21846114,0.117782,13574.339604,133738957,20617628,0.133571,13106.105167,29893472,1228486,0.039473,21432.698144,15982482,58084,0.003621,81038.052941
